3060L20,ATHABASCA                ,AB  ,station joined    , Monthly total of daily adjusted precipitation, mm, Updated to December 2011
3060L20,ATHABASCA                ,AB  ,station jointe    , Total mensuel des chutes de précipitations quotidiennes ajustées, mm, Mise à jour jusqu à décembre 2011
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
An  ,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1918, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    64.4, ,    89.9, ,    88.4, ,     9.2, ,     4.2, ,    16.8, ,    11.8, , -9999.9,M, -9999.9,M, -9999.9,M,   242.7, ,    30.3, ,
1919,    25.2, ,     8.5, ,    16.4, ,     8.4, ,    76.7, ,    49.5, , -9999.9,M,    97.8, ,    69.5, ,    14.8, ,    31.8, ,     7.7, , -9999.9,M,    45.5, ,   101.5, , -9999.9,M,   116.1, ,
1920,    57.3, ,     4.1, ,    15.6, ,    27.4, ,    97.0, ,   181.3, ,    80.3, ,    39.0, ,    87.0, ,    19.5, ,     4.6, ,     7.9, ,   621.0, ,    69.1, ,   140.0, ,   300.6, ,   111.1, ,
1921,    31.6, ,    24.5, ,    13.1, ,     9.9, ,    32.4, ,    76.8, ,   123.1, ,    39.0, ,    18.6, ,    16.0, ,    14.7, ,     5.0, ,   404.6, ,    64.0, ,    55.4, ,   238.9, ,    49.2, ,
1922,    28.0, ,    25.0, ,    14.5, ,    21.3, ,    80.8, ,    17.8, ,    34.7, ,    65.7, ,    23.6, ,    28.5, ,    13.3, ,    21.1, ,   374.4, ,    58.0, ,   116.6, ,   118.2, ,    65.4, ,
1923,    27.6, ,    27.3, ,    44.5, ,     9.5, ,    75.1, ,   108.7, ,    37.8, ,    48.1, ,     6.5, ,     3.2, ,    12.0, ,    11.0, ,   411.4, ,    76.0, ,   129.1, ,   194.5, ,    21.8, ,
1924,    43.6, ,    19.3, ,    37.4, ,    21.3, ,    40.8, ,    16.0, ,    92.6, ,   130.6, ,     8.9, ,    47.0, ,    25.9, ,    20.2, ,   503.5, ,    73.9, ,    99.5, ,   239.1, ,    81.8, ,
1925,    45.1, ,    39.3, ,    29.5, ,    33.3, ,    57.1, ,    56.0, ,    74.6, ,    37.6, ,    22.4, ,    18.2, ,    16.5, ,    35.4, ,   465.0, ,   104.6, ,   119.9, ,   168.1, ,    57.2, ,
1926,    12.5, ,     4.6, ,    15.9, ,     8.7, ,    69.6, ,    48.1, ,    28.5, ,   109.1, ,    41.8, ,    45.4, ,    50.7, ,    11.8, ,   446.6, ,    52.5, ,    94.1, ,   185.8, ,   137.8, ,
1927,     5.3, ,    12.2, ,    16.9, ,    14.4, ,    32.5, ,    85.7, ,   100.4, ,    82.5, ,    78.6, ,     8.9, ,    31.5, ,    29.7, ,   498.6, ,    29.3, ,    63.8, ,   268.5, ,   119.0, ,
